timestamp,classlabel,x0,y0,w0,x1,y1,w1,x2,y2,w2,x3,y3,w3,x4,y4,w4,x5,y5,w5,x6,y6,w6,x7,y7,w7,x8,y8,w8,x9,y9,w9,x10,y10,w10,x11,y11,w11
20121120-070134583,Pen,484.0,412.0,5.89999,545.0,462.0,10.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070135067,Pen,321.0,728.0,6.31,383.0,776.0,11.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070135734,Pen,135.0,494.0,6.51999,198.0,540.0,11.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070136308,Pen,401.0,253.0,6.79999,458.0,305.0,11.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070136935,Pen,389.0,638.0,5.84,443.0,696.0,8.89,480.0,651.0,7.20999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070137508,Pen,274.0,801.0,6.03,340.0,845.0,11.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070138084,Pen,501.0,508.0,6.5,558.0,561.0,12.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070138612,Pen,518.0,286.0,6.39999,608.0,315.0,4.76999,561.0,344.0,7.82999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070139060,Pen,295.0,327.0,8.39999,245.0,265.0,5.84,339.0,290.0,5.81999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070139617,Pen,303.0,667.0,6.60999,251.0,614.0,5.03999,341.0,628.0,6.84999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070140068,Pen,329.0,825.0,11.98,262.0,783.0,6.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070140634,Pen,482.0,655.0,5.68999,535.0,719.0,8.89999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070141251,Pen,591.0,281.0,12.31,532.0,226.0,7.07999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070141818,Pen,192.0,271.0,12.38,128.0,219.0,5.89999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070142355,Pen,126.0,621.0,6.17999,195.0,667.0,12.51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070142884,Pen,244.0,880.0,9.26999,284.0,831.0,5.50999,187.0,824.0,6.03999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070143410,Pen,598.0,550.0,6.45999,510.0,518.0,6.12,553.0,588.0,8.42999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070144052,Pen,514.0,339.0,6.21999,429.0,308.0,6.54999,469.0,376.0,8.56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070144602,Pen,188.0,340.0,6.04999,238.0,404.0,7.75999,283.0,366.0,5.85999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070145185,Pen,294.0,668.0,6.50999,195.0,649.0,6.25,246.0,708.0,7.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070145819,Pen,291.0,823.0,13.42,226.0,776.0,6.03999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070146433,Pen,482.0,337.0,6.43999,572.0,365.0,5.73,522.0,403.0,9.12999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070146993,Pen,272.0,315.0,7.03999,174.0,297.0,5.34999,226.0,357.0,9.15999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070147616,Pen,562.0,360.0,12.38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070148065,Pen,497.0,582.0,12.81,529.0,559.0,6.15999,437.0,529.0,5.12999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070148601,Pen,289.0,705.0,6.68999,372.0,733.0,8.23,328.0,767.0,8.62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070149219,Pen,-1,-1,-1,-1,-1,-1,323.0,448.0,7.17999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070149653,Pen,507.0,280.0,7.07999,532.0,350.0,8.45999,584.0,319.0,7.57999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070150168,Pen,235.0,332.0,8.82999,190.0,268.0,6.09,287.0,295.0,6.35999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070150702,Pen,317.0,551.0,6.07999,222.0,524.0,5.73,265.0,590.0,8.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070151215,Pen,482.0,275.0,6.51999,513.0,345.0,9.56,566.0,316.0,6.65999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070151836,Pen,-1,-1,-1,-1,-1,-1,459.0,682.0,10.36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070152336,Pen,289.0,715.0,6.40999,190.0,690.0,6.00999,238.0,752.0,8.32999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070152911,Pen,-1,-1,-1,250.0,451.0,9.06,288.0,425.0,12.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070153402,Pen,-1,-1,-1,-1,-1,-1,549.0,325.0,6.15999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070153839,Pen,487.0,604.0,13.1,430.0,549.0,6.06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070154415,Pen,180.0,640.0,6.37,221.0,700.0,7.23,275.0,670.0,6.09999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070154974,Pen,263.0,343.0,6.37999,211.0,379.0,8.10999,172.0,310.0,6.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070155618,Pen,116.0,203.0,6.28999,156.0,273.0,8.06999,205.0,236.0,6.56999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070156286,Pen,408.0,184.0,6.06999,500.0,218.0,6.39,446.0,253.0,8.64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070156870,Pen,619.0,203.0,6.59,652.0,275.0,8.51999,707.0,242.0,6.40999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070157403,Pen,524.0,564.0,7.54999,580.0,542.0,9.23,501.0,495.0,6.50999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070157997,Pen,218.0,782.0,7.89999,271.0,742.0,5.92999,170.0,718.0,5.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070158637,Pen,235.0,439.0,8.78,189.0,373.0,6.31,287.0,400.0,6.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070159302,Pen,191.0,775.0,13.45,128.0,723.0,6.50999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070159949,Pen,236.0,467.0,6.76999,328.0,493.0,6.53,279.0,535.0,9.01999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070200573,Pen,497.0,377.0,8.50999,552.0,342.0,6.59,462.0,305.0,6.62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070201229,Pen,464.0,719.0,9.12,419.0,651.0,6.62999,515.0,680.0,6.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070201854,Pen,124.0,735.0,5.59999,176.0,799.0,8.98999,223.0,755.0,6.56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070202492,Pen,255.0,362.0,6.37999,293.0,431.0,8.31,344.0,397.0,6.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070203100,Pen,495.0,253.0,7.07999,580.0,294.0,7.06,526.0,329.0,8.59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070203837,Pen,205.0,678.0,6.43999,253.0,742.0,9.23,300.0,698.0,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070204537,Pen,382.0,392.0,6.5,285.0,365.0,6.18999,331.0,433.0,9.21999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070211519,Tweezers,367.0,479.0,6.53999,275.0,475.0,6.32999,314.0,714.0,6.64999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070213893,Tweezers,484.0,330.0,5.71999,411.0,433.0,8.37999,400.0,281.0,6.43999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070214537,Tweezers,221.0,519.0,8.04999,227.0,322.0,6.01999,315.0,366.0,6.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070215104,Tweezers,354.0,382.0,6.14,440.0,440.0,5.84999,331.0,584.0,7.70999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070215620,Tweezers,329.0,619.0,5.53,237.0,571.0,6.32999,238.0,743.0,7.46999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070216188,Tweezers,182.0,559.0,7.89,288.0,391.0,6.14,197.0,339.0,6.10999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070216720,Tweezers,390.0,372.0,5.84,394.0,481.0,7.37,479.0,424.0,6.01999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070217237,Tweezers,444.0,635.0,7.71999,445.0,524.0,6.00999,532.0,579.0,5.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070217720,Tweezers,310.0,733.0,7.42,405.0,626.0,5.73999,318.0,573.0,6.31999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070218293,Tweezers,313.0,373.0,6.17,228.0,317.0,6.37999,176.0,688.0,9.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070218822,Tweezers,286.0,310.0,6.15999,182.0,501.0,8.51999,202.0,265.0,5.67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070219304,Tweezers,406.0,267.0,5.90999,493.0,317.0,5.87,372.0,526.0,9.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070219738,Tweezers,594.0,366.0,5.53,483.0,553.0,9.70999,506.0,310.0,6.39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070220221,Tweezers,454.0,685.0,9.39999,566.0,481.0,5.95,479.0,431.0,6.32999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070220654,Tweezers,434.0,565.0,5.78999,346.0,520.0,6.29999,342.0,752.0,8.42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070221058,Tweezers,268.0,636.0,6.28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070221539,Tweezers,-1,-1,-1,-1,-1,-1,221.0,408.0,5.85999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070221891,Tweezers,-1,-1,-1,254.0,261.0,6.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070222259,Tweezers,-1,-1,-1,-1,-1,-1,452.0,312.0,6.31999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070222643,Tweezers,534.0,487.0,8.65999,547.0,282.0,6.37999,629.0,334.0,6.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070223038,Tweezers,-1,-1,-1,513.0,632.0,8.46999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070223404,Tweezers,456.0,746.0,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070223778,Tweezers,-1,-1,-1,-1,-1,-1,279.0,593.0,5.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070224154,Tweezers,-1,-1,-1,-1,-1,-1,236.0,611.0,6.00999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070224555,Tweezers,-1,-1,-1,-1,-1,-1,164.0,332.0,6.32999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070224921,Tweezers,-1,-1,-1,284.0,260.0,6.48,210.0,422.0,7.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070225339,Tweezers,-1,-1,-1,406.0,449.0,7.76999,486.0,297.0,5.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070225705,Tweezers,506.0,442.0,8.37999,592.0,304.0,5.81,509.0,261.0,6.04999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070226122,Tweezers,487.0,605.0,7.84,478.0,417.0,6.25999,566.0,457.0,5.73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070226513,Tweezers,463.0,724.0,8.37999,533.0,586.0,5.93999,442.0,551.0,5.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070226881,Tweezers,453.0,650.0,5.67999,360.0,614.0,5.17,393.0,810.0,7.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070227329,Tweezers,182.0,621.0,6.00999,218.0,790.0,6.68999,279.0,649.0,5.67999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070227761,Tweezers,-1,-1,-1,-1,-1,-1,247.0,485.0,5.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070228160,Tweezers,185.0,426.0,6.95999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070228622,Tweezers,314.0,237.0,6.32999,-1,-1,-1,256.0,383.0,6.75999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070229055,Tweezers,504.0,286.0,6.12,416.0,243.0,6.14999,438.0,417.0,8.01999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070229489,Tweezers,508.0,285.0,6.06999,527.0,450.0,8.14,595.0,325.0,5.75999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070229906,Tweezers,489.0,650.0,7.65999,555.0,514.0,6.14999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070230289,Tweezers,492.0,611.0,5.73,438.0,740.0,7.10999,401.0,579.0,5.92999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070230722,Tweezers,-1,-1,-1,-1,-1,-1,322.0,650.0,6.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070237929,Tweezers,237.0,362.0,6.17,128.0,327.0,6.0,169.0,509.0,7.31999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070238356,Tweezers,372.0,510.0,8.07999,445.0,388.0,6.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070238823,Tweezers,-1,-1,-1,528.0,604.0,7.70999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070239206,Tweezers,-1,-1,-1,-1,-1,-1,493.0,661.0,5.82999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070239617,Tweezers,288.0,735.0,6.14,-1,-1,-1,191.0,704.0,6.00999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070240081,Tweezers,166.0,377.0,6.28,261.0,409.0,6.12999,187.0,548.0,6.85999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070240481,Tweezers,206.0,431.0,6.59999,275.0,285.0,6.10999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070240957,Tweezers,-1,-1,-1,504.0,446.0,7.35999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070241372,Tweezers,496.0,643.0,6.45999,566.0,500.0,5.67999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070241777,Tweezers,-1,-1,-1,-1,-1,-1,432.0,786.0,6.57999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070242191,Tweezers,-1,-1,-1,273.0,684.0,6.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070242573,Tweezers,-1,-1,-1,-1,-1,-1,220.0,540.0,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070242912,Tweezers,130.0,284.0,6.14,199.0,496.0,6.43999,228.0,302.0,5.75999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070243306,Tweezers,-1,-1,-1,-1,-1,-1,250.0,247.0,5.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
